EVENT,COLLISION,TIME,2.39262,PACKET:,4,,0.272637828,2.39262,,2.392617193
EVENT,COLLISION,TIME,2.4287,PACKET:,5,,0.581248109,2.4287,,2.428702755
EVENT,COLLISION,TIME,3.03756,PACKET:,7,,2.392617193,3.03756,,3.037564976
EVENT,COLLISION,TIME,3.12338,PACKET:,9,,2.428702755,3.12338,,3.042281985
EVENT,COLLISION,TIME,6.63789,PACKET:,15,,3.037564976,6.63789,,3.123378299
EVENT,COLLISION,TIME,9.64443,PACKET:,20,,3.123378299,9.64443,,6.637886348
EVENT,COLLISION,TIME,11.9491,PACKET:,25,,6.637886348,11.9491,,6.673262614
EVENT,COLLISION,TIME,12.6289,PACKET:,28,,9.644426336,12.6289,,9.644426336
EVENT,COLLISION,TIME,14.7711,PACKET:,34,,11.949066954,14.7711,,11.949066954
EVENT,COLLISION,TIME,17.3965,PACKET:,38,,12.628866854,17.3965,,12.628866854
EVENT,COLLISION,TIME,17.405,PACKET:,39,,14.771147787,17.405,,14.771147787
EVENT,COLLISION,TIME,18.9991,PACKET:,41,,17.396518638,18.9991,,17.396518638
EVENT,COLLISION,TIME,23.3274,PACKET:,50,,17.405028226,23.3274,,17.405028226
EVENT,COLLISION,TIME,24.2234,PACKET:,53,,18.999120046,24.2234,,18.999120046
EVENT,COLLISION,TIME,24.9381,PACKET:,55,,23.327421246,24.9381,,23.327421246
EVENT,COLLISION,TIME,25.5877,PACKET:,57,,24.223415236,25.5877,,24.223415236
EVENT,COLLISION,TIME,26.8288,PACKET:,60,,24.938119735,26.8288,,24.938119735
EVENT,COLLISION,TIME,27.0251,PACKET:,62,,25.587715097,27.0251,,25.587715097
EVENT,COLLISION,TIME,27.7139,PACKET:,64,,26.828827052,27.7139,,26.828827052
EVENT,COLLISION,TIME,28.4998,PACKET:,67,,27.025080523,28.4998,,27.025080523
EVENT,COLLISION,TIME,35.822,PACKET:,74,,27.713879771,35.821999999999996,,27.713879771
EVENT,COLLISION,TIME,39.4465,PACKET:,81,,28.499839438,39.4465,,28.499839438
EVENT,COLLISION,TIME,39.7457,PACKET:,83,,35.821978177,39.7457,,28.613687202
EVENT,COLLISION,TIME,39.8898,PACKET:,85,,39.446518920,39.8898,,35.821978177
EVENT,COLLISION,TIME,41.9051,PACKET:,90,,39.745731201,41.9051,,39.446518920
EVENT,COLLISION,TIME,42.508,PACKET:,92,,39.889772421,42.508,,39.745731201
EVENT,COLLISION,TIME,43.7688,PACKET:,96,,41.905069448,43.7688,,39.860859022
EVENT,COLLISION,TIME,47.7741,PACKET:,104,,42.507972414,47.7741,,39.889772421
EVENT,COLLISION,TIME,49.9577,PACKET:,109,,43.768818328,49.9577,,41.905069448
EVENT,COLLISION,TIME,51.9116,PACKET:,113,,47.774100708,51.9116,,42.507972414
EVENT,COLLISION,TIME,57.6136,PACKET:,119,,49.957696299,57.6136,,43.768818328
EVENT,COLLISION,TIME,62.7268,PACKET:,127,,51.911555020,62.7268,,47.774100708
EVENT,COLLISION,TIME,71.859,PACKET:,140,,57.613593522,71.859,,49.957696299
EVENT,COLLISION,TIME,71.9036,PACKET:,141,,62.726823367,71.9036,,51.911555020
EVENT,COLLISION,TIME,72.4653,PACKET:,143,,71.859009085,72.4653,,57.613593522
EVENT,COLLISION,TIME,76.6825,PACKET:,147,,71.903563979,76.6825,,62.726823367
EVENT,COLLISION,TIME,81.5031,PACKET:,156,,72.465262788,81.5031,,71.859009085
EVENT,COLLISION,TIME,82.2987,PACKET:,159,,76.682532380,82.2987,,71.903563979
EVENT,COLLISION,TIME,83.909,PACKET:,165,,81.503107993,83.90899999999999,,72.465262788
EVENT,COLLISION,TIME,84.0529,PACKET:,167,,82.298746965,84.0529,,76.682532380
EVENT,COLLISION,TIME,84.0576,PACKET:,168,,83.908993833,84.0576,,81.503107993
EVENT,COLLISION,TIME,85.6577,PACKET:,172,,84.052898963,85.6577,,82.298746965
EVENT,COLLISION,TIME,88.0152,PACKET:,175,,84.057595437,88.0152,,83.908993833
EVENT,COLLISION,TIME,92.5351,PACKET:,180,,85.657744299,92.5351,,84.026217595
EVENT,COLLISION,TIME,96.9421,PACKET:,185,,88.015168417,96.9421,,84.052898963
EVENT,COLLISION,TIME,101.241,PACKET:,193,,92.535149503,101.241,,84.057595437
EVENT,COLLISION,TIME,106.39,PACKET:,200,,96.942103599,106.39,,85.657744299
EVENT,COLLISION,TIME,106.5,PACKET:,201,,101.240767761,106.5,,88.015168417
EVENT,COLLISION,TIME,106.642,PACKET:,203,,106.389707822,106.64200000000001,,92.535149503
EVENT,COLLISION,TIME,109.205,PACKET:,210,,106.642288989,109.205,,96.942103599
EVENT,COLLISION,TIME,110.517,PACKET:,214,,109.205405813,110.51700000000001,,101.240767761
EVENT,COLLISION,TIME,110.521,PACKET:,215,,110.516783801,110.521,,106.389707822
EVENT,COLLISION,TIME,110.563,PACKET:,216,,110.521041366,110.56299999999999,,106.499523262
EVENT,COLLISION,TIME,116.177,PACKET:,228,,110.562867624,116.177,,106.642288989
EVENT,COLLISION,TIME,118.592,PACKET:,235,,116.176923193,118.59200000000001,,109.205405813
EVENT,COLLISION,TIME,120.813,PACKET:,240,,118.592394950,120.81299999999999,,110.516783801
EVENT,COLLISION,TIME,124.101,PACKET:,246,,120.812897693,124.101,,110.521041366
EVENT,COLLISION,TIME,126.52,PACKET:,253,,124.100940724,126.52,,110.562867624
EVENT,COLLISION,TIME,126.567,PACKET:,254,,126.519666406,126.56700000000001,,116.176923193
EVENT,COLLISION,TIME,140.965,PACKET:,276,,126.567436923,140.965,,116.271366710
EVENT,COLLISION,TIME,142.149,PACKET:,282,,140.964931463,142.149,,118.592394950
EVENT,COLLISION,TIME,142.979,PACKET:,285,,142.149184892,142.97899999999998,,120.812897693
EVENT,COLLISION,TIME,149.33,PACKET:,295,,142.978560048,149.33,,124.100940724
EVENT,COLLISION,TIME,149.365,PACKET:,296,,149.329715073,149.365,,126.519666406
EVENT,COLLISION,TIME,150.265,PACKET:,300,,149.365392529,150.265,,126.567436923
EVENT,COLLISION,TIME,150.268,PACKET:,301,,150.264862588,150.268,,140.964931463
EVENT,COLLISION,TIME,152.896,PACKET:,308,,150.267591223,152.89600000000002,,141.040664547
EVENT,COLLISION,TIME,153.724,PACKET:,312,,152.895725425,153.724,,142.149184892
EVENT,COLLISION,TIME,154.103,PACKET:,314,,153.723530907,154.10299999999998,,142.252472436
EVENT,COLLISION,TIME,154.103,PACKET:,314,,154.102831625,159.91299999999998,,142.978560048
EVENT,COLLISION,TIME,159.913,PACKET:,325,,159.913374218,161.486,,149.329715073
EVENT,COLLISION,TIME,161.486,PACKET:,329,,161.485781355,165.476,,149.365392529
EVENT,COLLISION,TIME,165.476,PACKET:,335,,165.476406160,169.304,,150.264862588
EVENT,COLLISION,TIME,169.304,PACKET:,341,,169.303996375,174.94299999999998,,150.267591223
EVENT,COLLISION,TIME,174.943,PACKET:,349,,174.942638512,178.896,,152.895725425
EVENT,COLLISION,TIME,178.896,PACKET:,358,,178.895913998,180.408,,153.723530907
EVENT,COLLISION,TIME,180.408,PACKET:,363,,180.408187821,185.482,,154.102831625
EVENT,COLLISION,TIME,185.482,PACKET:,370,,185.481878202,188.574,,154.159081416
EVENT,COLLISION,TIME,188.574,PACKET:,380,,188.574328325,189.37,,159.913374218
EVENT,COLLISION,TIME,188.574,PACKET:,380,,189.370178684,189.842,,161.485781355
EVENT,COLLISION,TIME,189.37,PACKET:,383,,189.841514869,189.93400000000003,,165.476406160
EVENT,COLLISION,TIME,189.842,PACKET:,385,,189.933983214,193.727,,169.303996375
EVENT,COLLISION,TIME,189.934,PACKET:,386,,193.726519540,194.03599999999997,,174.942638512
EVENT,COLLISION,TIME,193.727,PACKET:,393,,194.036219352,198.965,,178.895913998
EVENT,COLLISION,TIME,194.036,PACKET:,395,,198.964701566,199.637,,180.408187821
EVENT,COLLISION,TIME,198.965,PACKET:,407,,199.636507715,204.523,,185.481878202
EVENT,COLLISION,TIME,199.637,PACKET:,410,,204.523336920,205.53,,188.574328325
EVENT,COLLISION,TIME,204.523,PACKET:,419,,205.529957509,205.59400000000002,,189.370178684
EVENT,COLLISION,TIME,205.53,PACKET:,422,,205.594205777,209.185,,189.841514869
EVENT,COLLISION,TIME,205.594,PACKET:,423,,209.184950033,210.37,,189.933983214
EVENT,COLLISION,TIME,209.185,PACKET:,429,,210.369818717,218.78,,193.726519540
EVENT,COLLISION,TIME,210.37,PACKET:,433,,218.780123374,221.558,,194.036219352
EVENT,COLLISION,TIME,218.78,PACKET:,447,,221.557836091,224.03799999999998,,198.964701566
EVENT,COLLISION,TIME,221.558,PACKET:,454,,224.037710786,225.24900000000002,,199.636507715
EVENT,COLLISION,TIME,224.038,PACKET:,458,,225.249074877,227.101,,204.523336920
EVENT,COLLISION,TIME,225.249,PACKET:,460,,227.101202853,229.007,,205.529957509
EVENT,COLLISION,TIME,225.249,PACKET:,460,,229.006906909,237.77700000000002,,205.594205777
EVENT,COLLISION,TIME,227.101,PACKET:,462,,237.776842214,247.25799999999998,,209.184950033
EVENT,COLLISION,TIME,229.007,PACKET:,468,,247.257845902,247.29,,210.369818717
EVENT,COLLISION,TIME,237.777,PACKET:,480,,247.290425569,248.46599999999998,,218.780123374
EVENT,COLLISION,TIME,247.258,PACKET:,497,,248.466198421,248.825,,221.557836091
EVENT,COLLISION,TIME,247.29,PACKET:,498,,248.825048225,251.033,,224.037710786
EVENT,COLLISION,TIME,248.466,PACKET:,502,,251.033335671,251.359,,225.249074877
EVENT,COLLISION,TIME,248.825,PACKET:,505,,251.359243011,251.688,,227.101202853
EVENT,COLLISION,TIME,251.033,PACKET:,511,,251.687664503,251.732,,229.006906909
EVENT,COLLISION,TIME,251.359,PACKET:,513,,251.731515317,256.623,,229.098283441
EVENT,COLLISION,TIME,251.688,PACKET:,515,,256.622961297,268.536,,237.776842214
EVENT,COLLISION,TIME,251.732,PACKET:,516,,268.536122458,275.857,,247.257845902
EVENT,COLLISION,TIME,256.623,PACKET:,523,,275.857071433,285.051,,247.290425569
EVENT,COLLISION,TIME,268.536,PACKET:,537,,285.050672965,289.32099999999997,,248.466198421
EVENT,COLLISION,TIME,275.857,PACKET:,548,,289.320645546,292.032,,248.825048225
EVENT,COLLISION,TIME,285.051,PACKET:,566,,292.031812933,292.563,,251.033335671
EVENT,COLLISION,TIME,289.321,PACKET:,573,,292.562509573,296.461,,251.359243011
EVENT,COLLISION,TIME,292.032,PACKET:,575,,296.461303453,301.5,,251.687664503
EVENT,COLLISION,TIME,292.563,PACKET:,577,,301.500461160,306.82599999999996,,251.731515317
EVENT,COLLISION,TIME,296.461,PACKET:,583,,306.825608462,307.736,,256.622961297
EVENT,COLLISION,TIME,301.5,PACKET:,591,,307.735726751,309.286,,268.536122458
EVENT,COLLISION,TIME,306.826,PACKET:,603,,309.286427202,313.731,,275.857071433
EVENT,COLLISION,TIME,307.736,PACKET:,605,,313.731011435,318.423,,285.050672965
EVENT,COLLISION,TIME,309.286,PACKET:,607,,318.423012441,318.445,,289.320645546
EVENT,COLLISION,TIME,313.731,PACKET:,613,,318.444917638,318.605,,292.031812933
EVENT,COLLISION,TIME,318.423,PACKET:,624,,318.604773438,319.371,,292.562509573
EVENT,COLLISION,TIME,318.445,PACKET:,625,,319.371061406,319.901,,296.461303453
EVENT,COLLISION,TIME,318.605,PACKET:,627,,319.900601855,321.981,,301.500461160
EVENT,COLLISION,TIME,319.371,PACKET:,630,,321.981009811,323.685,,306.825608462
EVENT,COLLISION,TIME,319.901,PACKET:,632,,323.685372603,324.311,,307.735726751
EVENT,COLLISION,TIME,321.981,PACKET:,637,,324.311309903,326.253,,309.286427202
EVENT,COLLISION,TIME,323.685,PACKET:,641,,326.253391746,328.23199999999997,,309.319195439
EVENT,COLLISION,TIME,324.311,PACKET:,644,,328.231871098,330.726,,313.731011435
EVENT,COLLISION,TIME,326.253,PACKET:,653,,330.726439550,337.466,,318.423012441
EVENT,COLLISION,TIME,328.232,PACKET:,657,,337.466002044,343.24199999999996,,318.444917638
EVENT,COLLISION,TIME,330.726,PACKET:,663,,343.242405074,345.976,,318.520669139
EVENT,COLLISION,TIME,337.466,PACKET:,669,,345.975678126,352.995,,318.604773438
EVENT,COLLISION,TIME,343.242,PACKET:,679,,352.994538848,353.26099999999997,,319.371061406
EVENT,COLLISION,TIME,345.976,PACKET:,684,,353.260749177,365.28,,319.900601855
EVENT,COLLISION,TIME,352.995,PACKET:,693,,365.279708774,366.708,,321.981009811
EVENT,COLLISION,TIME,353.261,PACKET:,695,,366.708305961,372.277,,323.685372603
EVENT,COLLISION,TIME,365.28,PACKET:,707,,372.276754266,373.54900000000004,,324.311309903
EVENT,COLLISION,TIME,366.708,PACKET:,711,,373.548702965,374.55699999999996,,326.253391746
EVENT,COLLISION,TIME,372.277,PACKET:,719,,374.556611759,374.796,,328.231871098
EVENT,COLLISION,TIME,373.549,PACKET:,725,,374.796287402,376.458,,330.726439550
EVENT,COLLISION,TIME,374.557,PACKET:,729,,376.458354877,393.767,,337.466002044
EVENT,COLLISION,TIME,374.796,PACKET:,731,,393.766796706,393.76800000000003,,343.242405074
EVENT,COLLISION,TIME,376.458,PACKET:,735,,393.768295646,400.00300000000004,,345.975678126
EVENT,COLLISION,TIME,393.767,PACKET:,760,,400.003337464,400.728,,352.994538848
EVENT,COLLISION,TIME,393.768,PACKET:,761,,400.728447351,403.588,,353.260749177
EVENT,COLLISION,TIME,400.003,PACKET:,770,,403.587731473,404.983,,365.279708774
EVENT,COLLISION,TIME,400.728,PACKET:,773,,404.983437372,406.79900000000004,,365.330787652
EVENT,COLLISION,TIME,403.588,PACKET:,780,,406.798917826,409.99199999999996,,366.708305961
EVENT,COLLISION,TIME,404.983,PACKET:,784,,409.992470400,411.25199999999995,,372.276754266
EVENT,COLLISION,TIME,406.799,PACKET:,787,,411.252404921,413.48199999999997,,372.367511795
EVENT,COLLISION,TIME,409.992,PACKET:,796,,413.482428715,413.48900000000003,,373.548702965
EVENT,COLLISION,TIME,411.252,PACKET:,801,,413.489228465,413.59,,374.556611759
EVENT,COLLISION,TIME,413.482,PACKET:,806,,413.589591306,414.19,,374.796287402
EVENT,COLLISION,TIME,413.489,PACKET:,807,,414.189999678,416.07599999999996,,376.458354877
EVENT,COLLISION,TIME,413.59,PACKET:,808,,416.075743884,417.426,,393.766796706
EVENT,COLLISION,TIME,414.19,PACKET:,810,,417.425646941,417.467,,393.768295646
EVENT,COLLISION,TIME,416.076,PACKET:,817,,417.719899207,417.72,,400.003337464
EVENT,COLLISION,TIME,417.426,PACKET:,822,,423.424114652,423.42400000000004,,400.728447351
EVENT,COLLISION,TIME,417.467,PACKET:,823,,425.820926663,425.82099999999997,,403.587731473
EVENT,COLLISION,TIME,417.72,PACKET:,825,,429.558553720,429.559,,404.983437372
EVENT,COLLISION,TIME,423.424,PACKET:,838,,434.453332020,434.45300000000003,,406.798917826
EVENT,COLLISION,TIME,425.821,PACKET:,842,,434.487254166,434.48699999999997,,406.896023809
EVENT,COLLISION,TIME,429.559,PACKET:,849,,435.227240023,435.227,,409.992470400
EVENT,COLLISION,TIME,434.453,PACKET:,856,,435.793471998,435.793,,411.252404921
EVENT,COLLISION,TIME,434.487,PACKET:,857,,444.213336984,444.213,,413.482428715
EVENT,COLLISION,TIME,435.227,PACKET:,859,,446.230808998,446.231,,413.489228465
EVENT,COLLISION,TIME,435.793,PACKET:,862,,450.274276304,450.274,,413.589591306
EVENT,COLLISION,TIME,444.213,PACKET:,876,,450.568778421,450.569,,414.189999678
EVENT,COLLISION,TIME,446.231,PACKET:,879,,454.546934656,454.54699999999997,,416.075743884
EVENT,COLLISION,TIME,450.274,PACKET:,884,,460.617362919,460.61699999999996,,417.425646941
EVENT,COLLISION,TIME,450.569,PACKET:,886,,461.746833390,461.74699999999996,,417.466826651
EVENT,COLLISION,TIME,454.547,PACKET:,895,,461.764690779,461.765,,417.719899207
EVENT,COLLISION,TIME,460.617,PACKET:,908,,461.793755426,461.79400000000004,,423.424114652
EVENT,COLLISION,TIME,461.747,PACKET:,911,,463.374265674,463.374,,425.820926663
EVENT,COLLISION,TIME,461.765,PACKET:,912,,466.588211141,466.588,,429.558553720
EVENT,COLLISION,TIME,461.765,PACKET:,912,,470.943652991,470.944,,434.453332020
EVENT,COLLISION,TIME,461.794,PACKET:,913,,470.954961785,470.955,,434.487254166
EVENT,COLLISION,TIME,461.794,PACKET:,913,,472.252468096,472.25199999999995,,435.227240023
EVENT,COLLISION,TIME,463.374,PACKET:,915,,472.493198392,472.49300000000005,,435.793471998
EVENT,COLLISION,TIME,466.588,PACKET:,920,,475.459680961,475.46,,444.213336984
EVENT,COLLISION,TIME,470.944,PACKET:,926,,480.837213274,480.837,,446.230808998
EVENT,COLLISION,TIME,470.955,PACKET:,927,,487.687994967,487.68800000000005,,450.274276304
EVENT,COLLISION,TIME,472.252,PACKET:,931,,491.647727289,491.648,,450.568778421
EVENT,COLLISION,TIME,472.493,PACKET:,933,,492.337634159,492.338,,454.546934656
EVENT,COLLISION,TIME,475.46,PACKET:,938,,495.206890302,495.207,,460.617362919
EVENT,COLLISION,TIME,480.837,PACKET:,949,,497.263746948,497.264,,461.746833390
EVENT,COLLISION,TIME,487.688,PACKET:,963,,498.431656270,498.43199999999996,,461.764690779
EVENT,COLLISION,TIME,491.648,PACKET:,970,,500.603283482,500.603,,461.793755426
EVENT,COLLISION,TIME,492.338,PACKET:,973,,500.934824276,500.935,,463.374265674
EVENT,COLLISION,TIME,495.207,PACKET:,976,,506.520866592,506.52099999999996,,466.588211141
EVENT,COLLISION,TIME,497.264,PACKET:,982,,508.716217547,508.716,,470.943652991
EVENT,COLLISION,TIME,498.432,PACKET:,985,,509.601163840,509.601,,470.954961785
EVENT,COLLISION,TIME,500.603,PACKET:,988,,512.854906444,512.855,,472.252468096
EVENT,COLLISION,TIME,500.935,PACKET:,990,,515.492476621,515.492,,472.493198392
EVENT,COLLISION,TIME,506.521,PACKET:,998,,521.711185415,521.711,,475.459680961
EVENT,COLLISION,TIME,508.716,PACKET:,1002,,525.715678313,525.716,,475.541715070
EVENT,COLLISION,TIME,509.601,PACKET:,1005,,525.744399394,525.744,,480.837213274
EVENT,COLLISION,TIME,512.855,PACKET:,1009,,526.367149591,526.367,,487.687994967
EVENT,COLLISION,TIME,515.492,PACKET:,1014,,527.306705266,527.307,,491.647727289
EVENT,COLLISION,TIME,521.711,PACKET:,1027,,528.118718822,528.119,,492.337634159
EVENT,COLLISION,TIME,525.716,PACKET:,1035,,533.545076469,533.545,,495.206890302
EVENT,COLLISION,TIME,525.744,PACKET:,1036,,537.449775820,537.45,,497.263746948
EVENT,COLLISION,TIME,526.367,PACKET:,1039,,539.329845500,539.33,,498.431656270
EVENT,COLLISION,TIME,527.307,PACKET:,1042,,539.456080181,539.456,,500.603283482
EVENT,COLLISION,TIME,528.119,PACKET:,1044,,539.661990466,539.6619999999999,,500.934824276
EVENT,COLLISION,TIME,533.545,PACKET:,1051,,540.953699200,540.9540000000001,,506.520866592
EVENT,COLLISION,TIME,537.45,PACKET:,1060,,545.705299593,545.705,,508.716217547
EVENT,COLLISION,TIME,539.33,PACKET:,1065,,547.628681596,547.629,,509.601163840
EVENT,COLLISION,TIME,539.456,PACKET:,1067,,549.013595514,549.014,,512.854906444
EVENT,COLLISION,TIME,539.662,PACKET:,1069,,549.947429725,549.947,,515.492476621
EVENT,COLLISION,TIME,540.954,PACKET:,1071,,557.650641769,557.651,,521.711185415
EVENT,COLLISION,TIME,545.705,PACKET:,1079,,560.526105712,560.526,,525.715678313
EVENT,COLLISION,TIME,547.629,PACKET:,1084,,570.808177773,570.808,,525.744399394
EVENT,COLLISION,TIME,549.014,PACKET:,1089,,571.819366896,571.819,,526.367149591
EVENT,COLLISION,TIME,549.947,PACKET:,1092,,571.820576055,571.821,,527.306705266
EVENT,COLLISION,TIME,557.651,PACKET:,1108,,572.060684088,572.061,,528.118718822
EVENT,COLLISION,TIME,560.526,PACKET:,1114,,574.163455708,574.163,,533.545076469
EVENT,COLLISION,TIME,570.808,PACKET:,1128,,575.892759064,575.893,,537.449775820
EVENT,COLLISION,TIME,571.819,PACKET:,1132,,579.049947704,579.05,,539.329845500
EVENT,COLLISION,TIME,571.821,PACKET:,1133,,579.760340692,579.76,,539.456080181
EVENT,COLLISION,TIME,572.061,PACKET:,1135,,590.677987798,590.678,,539.661990466
EVENT,COLLISION,TIME,574.163,PACKET:,1139,,592.908608267,592.909,,540.953699200
EVENT,COLLISION,TIME,575.893,PACKET:,1143,,593.107801761,593.1080000000001,,545.705299593
EVENT,COLLISION,TIME,579.05,PACKET:,1147,,595.584632777,595.585,,547.628681596
EVENT,COLLISION,TIME,579.76,PACKET:,1149,,595.921168139,595.9209999999999,,549.013595514
EVENT,COLLISION,TIME,590.678,PACKET:,1168,,596.804629507,596.805,,549.947429725
EVENT,COLLISION,TIME,592.909,PACKET:,1172,,597.691629365,597.692,,557.650641769
EVENT,COLLISION,TIME,593.108,PACKET:,1174,,602.682174918,602.682,,560.526105712
EVENT,COLLISION,TIME,595.585,PACKET:,1179,,604.966010463,604.966,,570.808177773
EVENT,COLLISION,TIME,595.921,PACKET:,1181,,605.015867306,605.016,,570.877692299
EVENT,COLLISION,TIME,596.805,PACKET:,1183,,608.512458966,608.512,,571.819366896
EVENT,COLLISION,TIME,597.692,PACKET:,1186,,610.706047766,610.706,,571.820576055
EVENT,COLLISION,TIME,602.682,PACKET:,1193,,613.273266996,613.273,,572.060684088
EVENT,COLLISION,TIME,602.682,PACKET:,1193,,615.811285653,615.811,,574.163455708
EVENT,COLLISION,TIME,604.966,PACKET:,1198,,616.858418054,616.8580000000001,,575.892759064
EVENT,COLLISION,TIME,605.016,PACKET:,1199,,619.316468717,619.316,,579.049947704
EVENT,COLLISION,TIME,605.016,PACKET:,1199,,619.319467413,619.319,,579.760340692
EVENT,COLLISION,TIME,608.512,PACKET:,1206,,623.886133234,623.886,,590.677987798
EVENT,COLLISION,TIME,610.706,PACKET:,1212,,623.888413670,623.888,,590.789631075
EVENT,COLLISION,TIME,613.273,PACKET:,1215,,624.057370192,624.057,,592.908608267
EVENT,COLLISION,TIME,615.811,PACKET:,1223,,626.419755140,626.42,,593.107801761
EVENT,COLLISION,TIME,616.858,PACKET:,1225,,628.762026546,628.762,,595.584632777
EVENT,COLLISION,TIME,619.316,PACKET:,1232,,630.472928317,630.4730000000001,,595.921168139
EVENT,COLLISION,TIME,619.319,PACKET:,1233,,631.420081047,631.42,,596.804629507
EVENT,COLLISION,TIME,623.886,PACKET:,1241,,635.945655656,635.946,,597.691629365
EVENT,COLLISION,TIME,623.888,PACKET:,1242,,641.819208673,641.819,,602.682174918
EVENT,COLLISION,TIME,624.057,PACKET:,1244,,647.424456073,647.424,,604.966010463
EVENT,COLLISION,TIME,626.42,PACKET:,1249,,648.690808151,648.691,,605.015867306
EVENT,COLLISION,TIME,628.762,PACKET:,1254,,649.896250147,649.896,,608.512458966
EVENT,COLLISION,TIME,630.473,PACKET:,1258,,653.671921967,653.672,,610.706047766
EVENT,COLLISION,TIME,631.42,PACKET:,1260,,654.245895725,654.246,,613.273266996
EVENT,COLLISION,TIME,635.946,PACKET:,1266,,658.246504449,658.247,,615.811285653
EVENT,COLLISION,TIME,641.819,PACKET:,1277,,658.297941234,658.298,,616.858418054
EVENT,COLLISION,TIME,647.424,PACKET:,1287,,659.059675010,659.06,,619.316468717
EVENT,COLLISION,TIME,648.691,PACKET:,1292,,660.418114221,660.418,,619.319467413
EVENT,COLLISION,TIME,649.896,PACKET:,1297,,664.436274092,664.436,,623.886133234
EVENT,COLLISION,TIME,653.672,PACKET:,1302,,673.971358450,673.971,,623.888413670
EVENT,COLLISION,TIME,654.246,PACKET:,1305,,675.786947613,675.7869999999999,,624.003748477
EVENT,COLLISION,TIME,658.247,PACKET:,1316,,677.569316754,677.569,,624.057370192
EVENT,COLLISION,TIME,658.298,PACKET:,1317,,679.027968374,679.028,,626.419755140
EVENT,COLLISION,TIME,659.06,PACKET:,1320,,679.178438561,679.178,,628.762026546
EVENT,COLLISION,TIME,660.418,PACKET:,1324,,681.220854235,681.221,,630.472928317
EVENT,COLLISION,TIME,664.436,PACKET:,1330,,682.477955160,682.4780000000001,,631.420081047
EVENT,COLLISION,TIME,673.971,PACKET:,1340,,684.328562193,684.329,,635.945655656
EVENT,COLLISION,TIME,675.787,PACKET:,1343,,684.343390898,684.3430000000001,,641.819208673
EVENT,COLLISION,TIME,677.569,PACKET:,1347,,693.964039055,693.9639999999999,,647.424456073
EVENT,COLLISION,TIME,679.028,PACKET:,1352,,695.478035756,695.4780000000001,,648.690808151
EVENT,COLLISION,TIME,679.178,PACKET:,1354,,696.602456735,696.602,,649.896250147
EVENT,COLLISION,TIME,681.221,PACKET:,1358,,699.900864572,699.9010000000001,,653.671921967
EVENT,COLLISION,TIME,682.478,PACKET:,1360,,,,,653.762563290
EVENT,COLLISION,TIME,684.329,PACKET:,1364,,,,,654.245895725
EVENT,COLLISION,TIME,684.343,PACKET:,1365,,,,,658.246504449
EVENT,COLLISION,TIME,693.964,PACKET:,1383,,,,,658.297941234
EVENT,COLLISION,TIME,695.478,PACKET:,1386,,,,,659.059675010
EVENT,COLLISION,TIME,696.602,PACKET:,1390,,,,,660.418114221
EVENT,LOW_SINR,TIME,696.602,PACKET:,1390,,,,,664.436274092
EVENT,COLLISION,TIME,699.901,PACKET:,1399,,,,,673.971358450
,,,,,,,,,,675.786947613
,,,,,,,,,,677.569316754
,,,,,,,,,,677.683966876
,,,,,,,,,,679.027968374
,,,,,,,,,,679.119795387
,,,,,,,,,,679.178438561
,,,,,,,,,,681.220854235
,,,,,,,,,,682.477955160
,,,,,,,,,,684.328562193
,,,,,,,,,,684.343390898
,,,,,,,,,,693.964039055
,,,,,,,,,,695.478035756
,,,,,,,,,,696.602456735
,,,,,,,,,,699.900864572
