Time,TraceSource,NodeId,MsgType,PacketHex,PacketLength
0.886543813,USMsgTx,935,2,a703000000000000ffffffffffffffff0000,18
1.199934806,USMsgTx,343,2,5701000000000000feffffffffffffff0000,18
1.256076377,USMsgTx,909,2,8d03000000000000fdffffffffffffff0000,18
1.349725010,USMsgTx,814,2,2e03000000000000fcffffffffffffff0000,18
1.648211861,USMsgTx,402,2,9201000000000000fbffffffffffffff0000,18
2.116138963,USMsgTx,105,2,6900000000000000faffffffffffffff0000,18
2.237428320,USMsgTx,404,2,9401000000000000f9ffffffffffffff0000,18
2.265395869,USMsgTx,930,2,a203000000000000f8ffffffffffffff0000,18
2.335602553,USMsgTx,271,2,0f01000000000000f7ffffffffffffff0000,18
2.998981537,USMsgTx,960,2,c003000000000000f6ffffffffffffff0000,18
3.124434116,USMsgTx,325,2,4501000000000000f5ffffffffffffff0000,18
3.681293564,USMsgTx,725,2,d502000000000000f4ffffffffffffff0000,18
4.427124005,USMsgTx,889,2,7903000000000000f3ffffffffffffff0000,18
4.464626598,USMsgTx,887,2,7703000000000000f2ffffffffffffff0000,18
5.107384073,USMsgTx,838,2,4603000000000000f1ffffffffffffff0000,18
5.147782263,USMsgTx,568,2,3802000000000000f0ffffffffffffff0000,18
5.783708696,USMsgTx,211,2,d300000000000000efffffffffffffff0000,18
5.953865530,USMsgTx,546,2,2202000000000000eeffffffffffffff0000,18
6.987978972,USMsgTx,358,2,6601000000000000edffffffffffffff0000,18
7.056024034,USMsgTx,203,2,cb00000000000000ecffffffffffffff0000,18
7.727750276,USMsgTx,172,2,ac00000000000000ebffffffffffffff0000,18
7.790841003,USMsgTx,208,2,d000000000000000eaffffffffffffff0000,18
7.813307998,USMsgTx,550,2,2602000000000000e9ffffffffffffff0000,18
8.574840608,USMsgTx,216,2,d800000000000000e8ffffffffffffff0000,18
8.889578433,USMsgTx,662,2,9602000000000000e7ffffffffffffff0000,18
8.894254348,USMsgTx,28,2,1c00000000000000e6ffffffffffffff0000,18
8.934793774,USMsgTx,260,2,0401000000000000e5ffffffffffffff0000,18
9.023175429,USMsgTx,235,2,eb00000000000000e4ffffffffffffff0000,18
9.218050985,USMsgTx,549,2,2502000000000000e3ffffffffffffff0000,18
9.674043793,USMsgTx,192,2,c000000000000000e2ffffffffffffff0000,18
9.799993070,USMsgTx,411,2,9b01000000000000e1ffffffffffffff0000,18
9.886385769,USMsgTx,724,2,d402000000000000e0ffffffffffffff0000,18
10.096195782,USMsgTx,989,2,dd03000000000000dfffffffffffffff0000,18
10.817795677,USMsgTx,536,2,1802000000000000deffffffffffffff0000,18
11.024593443,USMsgTx,125,2,7d00000000000000ddffffffffffffff0000,18
11.121278561,USMsgTx,623,2,6f02000000000000dcffffffffffffff0000,18
11.126302884,USMsgTx,366,2,6e01000000000000dbffffffffffffff0000,18
11.180595896,USMsgTx,660,2,9402000000000000daffffffffffffff0000,18
11.202232243,USMsgTx,534,2,1602000000000000d9ffffffffffffff0000,18
11.504869464,USMsgTx,750,2,ee02000000000000d8ffffffffffffff0000,18
11.678854941,USMsgTx,3,2,0300000000000000d7ffffffffffffff0000,18
12.055981021,USMsgTx,287,2,1f01000000000000d6ffffffffffffff0000,18
12.587605141,USMsgTx,137,2,8900000000000000d5ffffffffffffff0000,18
12.994989474,USMsgTx,943,2,af03000000000000d4ffffffffffffff0000,18
13.141298814,USMsgTx,217,2,d900000000000000d3ffffffffffffff0000,18
13.324044568,USMsgTx,863,2,5f03000000000000d2ffffffffffffff0000,18
13.646543058,USMsgTx,560,2,3002000000000000d1ffffffffffffff0000,18
14.828594165,USMsgTx,697,2,b902000000000000d0ffffffffffffff0000,18
14.842484725,USMsgTx,119,2,7700000000000000cfffffffffffffff0000,18
15.154556266,USMsgTx,468,2,d401000000000000ceffffffffffffff0000,18
15.284016094,USMsgTx,690,2,b202000000000000cdffffffffffffff0000,18
16.122011084,USMsgTx,74,2,4a00000000000000ccffffffffffffff0000,18
16.332489973,USMsgTx,460,2,cc01000000000000cbffffffffffffff0000,18
16.382993596,USMsgTx,775,2,0703000000000000caffffffffffffff0000,18
16.582367440,USMsgTx,128,2,8000000000000000c9ffffffffffffff0000,18
16.746404646,USMsgTx,406,2,9601000000000000c8ffffffffffffff0000,18
17.285389545,USMsgTx,633,2,7902000000000000c7ffffffffffffff0000,18
17.668380582,USMsgTx,266,2,0a01000000000000c6ffffffffffffff0000,18
17.873462642,USMsgTx,692,2,b402000000000000c5ffffffffffffff0000,18
17.897839593,USMsgTx,283,2,1b01000000000000c4ffffffffffffff0000,18
18.230772086,USMsgTx,473,2,d901000000000000c3ffffffffffffff0000,18
18.830716124,USMsgTx,22,2,1600000000000000c2ffffffffffffff0000,18
19.026957232,USMsgTx,802,2,2203000000000000c1ffffffffffffff0000,18
19.098570191,USMsgTx,868,2,6403000000000000c0ffffffffffffff0000,18
19.295445041,USMsgTx,360,2,6801000000000000bfffffffffffffff0000,18
19.576802424,USMsgTx,448,2,c001000000000000beffffffffffffff0000,18
19.637334995,USMsgTx,658,2,9202000000000000bdffffffffffffff0000,18
19.707505428,USMsgTx,806,2,2603000000000000bcffffffffffffff0000,18
19.944519607,USMsgTx,625,2,7102000000000000bbffffffffffffff0000,18
20.635504809,USMsgTx,885,2,7503000000000000baffffffffffffff0000,18
20.875361850,USMsgTx,831,2,3f03000000000000b9ffffffffffffff0000,18
21.050927457,USMsgTx,173,2,ad00000000000000b8ffffffffffffff0000,18
21.618210360,USMsgTx,85,2,5500000000000000b7ffffffffffffff0000,18
21.672241019,USMsgTx,875,2,6b03000000000000b6ffffffffffffff0000,18
21.878918295,USMsgTx,334,2,4e01000000000000b5ffffffffffffff0000,18
21.960538199,USMsgTx,429,2,ad01000000000000b4ffffffffffffff0000,18
22.213360858,USMsgTx,614,2,6602000000000000b3ffffffffffffff0000,18
22.696539950,USMsgTx,911,2,8f03000000000000b2ffffffffffffff0000,18
22.858386546,USMsgTx,140,2,8c00000000000000b1ffffffffffffff0000,18
22.933318598,USMsgTx,860,2,5c03000000000000b0ffffffffffffff0000,18
23.112381763,USMsgTx,79,2,4f00000000000000afffffffffffffff0000,18
23.324211675,USMsgTx,103,2,6700000000000000aeffffffffffffff0000,18
23.355714990,USMsgTx,138,2,8a00000000000000adffffffffffffff0000,18
23.481714139,USMsgTx,508,2,fc01000000000000acffffffffffffff0000,18
23.562927660,USMsgTx,474,2,da01000000000000abffffffffffffff0000,18
24.105375472,USMsgTx,280,2,1801000000000000aaffffffffffffff0000,18
24.262621800,USMsgTx,840,2,4803000000000000a9ffffffffffffff0000,18
24.330678316,USMsgTx,413,2,9d01000000000000a8ffffffffffffff0000,18
24.470047370,USMsgTx,746,2,ea02000000000000a7ffffffffffffff0000,18
24.689752570,USMsgTx,446,2,be01000000000000a6ffffffffffffff0000,18
24.765632197,USMsgTx,176,2,b000000000000000a5ffffffffffffff0000,18
24.780980649,USMsgTx,371,2,7301000000000000a4ffffffffffffff0000,18
24.982736212,USMsgTx,729,2,d902000000000000a3ffffffffffffff0000,18
25.300576668,USMsgTx,102,2,6600000000000000a2ffffffffffffff0000,18
25.376553595,USMsgTx,558,2,2e02000000000000a1ffffffffffffff0000,18
25.780625748,USMsgTx,124,2,7c00000000000000a0ffffffffffffff0000,18
26.384259082,USMsgTx,58,2,3a000000000000009fffffffffffffff0000,18
26.507492343,USMsgTx,36,2,24000000000000009effffffffffffff0000,18
27.170510555,USMsgTx,696,2,b8020000000000009dffffffffffffff0000,18
27.301444690,USMsgTx,793,2,19030000000000009cffffffffffffff0000,18
27.380244293,USMsgTx,53,2,35000000000000009bffffffffffffff0000,18
28.241773642,USMsgTx,653,2,8d020000000000009affffffffffffff0000,18
28.245556604,USMsgTx,410,2,9a0100000000000099ffffffffffffff0000,18
28.781964207,USMsgTx,629,2,750200000000000098ffffffffffffff0000,18
28.861166071,USMsgTx,282,2,1a0100000000000097ffffffffffffff0000,18
28.948120987,USMsgTx,622,2,6e0200000000000096ffffffffffffff0000,18
29.031346514,USMsgTx,147,2,930000000000000095ffffffffffffff0000,18
29.057284943,USMsgTx,765,2,fd0200000000000094ffffffffffffff0000,18
29.397698844,USMsgTx,591,2,4f0200000000000093ffffffffffffff0000,18
29.697192920,USMsgTx,397,2,8d0100000000000092ffffffffffffff0000,18
30.326588523,USMsgTx,422,2,a60100000000000091ffffffffffffff0000,18
30.399923683,USMsgTx,304,2,300100000000000090ffffffffffffff0000,18
30.668805022,USMsgTx,783,2,0f030000000000008fffffffffffffff0000,18
30.740544408,USMsgTx,853,2,55030000000000008effffffffffffff0000,18
31.046695880,USMsgTx,788,2,14030000000000008dffffffffffffff0000,18
31.164079271,USMsgTx,181,2,b5000000000000008cffffffffffffff0000,18
31.341332993,USMsgTx,647,2,87020000000000008bffffffffffffff0000,18
31.495481578,USMsgTx,584,2,48020000000000008affffffffffffff0000,18
31.742384029,USMsgTx,387,2,830100000000000089ffffffffffffff0000,18
33.041160058,USMsgTx,936,2,a80300000000000088ffffffffffffff0000,18
33.127802747,USMsgTx,112,2,700000000000000087ffffffffffffff0000,18
33.457294050,USMsgTx,431,2,af0100000000000086ffffffffffffff0000,18
33.728033657,USMsgTx,562,2,320200000000000085ffffffffffffff0000,18
33.851654161,USMsgTx,510,2,fe0100000000000084ffffffffffffff0000,18
34.255883615,USMsgTx,288,2,200100000000000083ffffffffffffff0000,18
34.642240196,USMsgTx,171,2,ab0000000000000082ffffffffffffff0000,18
35.100845643,USMsgTx,385,2,810100000000000081ffffffffffffff0000,18
35.643985311,USMsgTx,184,2,b80000000000000080ffffffffffffff0000,18
37.119827657,USMsgTx,543,2,1f020000000000007fffffffffffffff0000,18
37.541623485,USMsgTx,751,2,ef020000000000007effffffffffffff0000,18
37.635455543,USMsgTx,674,2,a2020000000000007dffffffffffffff0000,18
37.655002491,USMsgTx,712,2,c8020000000000007cffffffffffffff0000,18
37.899809466,USMsgTx,95,2,5f000000000000007bffffffffffffff0000,18
39.178576075,USMsgTx,202,2,ca000000000000007affffffffffffff0000,18
39.182827656,USMsgTx,944,2,b00300000000000079ffffffffffffff0000,18
39.544035453,USMsgTx,785,2,110300000000000078ffffffffffffff0000,18
39.730912648,USMsgTx,329,2,490100000000000077ffffffffffffff0000,18
39.752766994,USMsgTx,917,2,950300000000000076ffffffffffffff0000,18
39.894035248,USMsgTx,182,2,b60000000000000075ffffffffffffff0000,18
40.192737933,USMsgTx,10,2,0a0000000000000074ffffffffffffff0000,18
40.200243369,USMsgTx,531,2,130200000000000073ffffffffffffff0000,18
40.338094530,USMsgTx,759,2,f70200000000000072ffffffffffffff0000,18
40.420052504,USMsgTx,507,2,fb0100000000000071ffffffffffffff0000,18
40.561401573,USMsgTx,54,2,360000000000000070ffffffffffffff0000,18
40.822313258,USMsgTx,233,2,e9000000000000006fffffffffffffff0000,18
40.979978191,USMsgTx,826,2,3a030000000000006effffffffffffff0000,18
41.190244529,USMsgTx,642,2,82020000000000006dffffffffffffff0000,18
41.863305169,USMsgTx,575,2,3f020000000000006cffffffffffffff0000,18
42.480278163,USMsgTx,811,2,2b030000000000006bffffffffffffff0000,18
43.570951782,USMsgTx,774,2,06030000000000006affffffffffffff0000,18
43.653911603,USMsgTx,851,2,530300000000000069ffffffffffffff0000,18
43.654717872,USMsgTx,561,2,310200000000000068ffffffffffffff0000,18
44.012996893,USMsgTx,93,2,5d0000000000000067ffffffffffffff0000,18
44.046422737,USMsgTx,57,2,390000000000000066ffffffffffffff0000,18
44.306584032,USMsgTx,199,2,c70000000000000065ffffffffffffff0000,18
44.743794111,USMsgTx,269,2,0d0100000000000064ffffffffffffff0000,18
44.796176398,USMsgTx,104,2,680000000000000063ffffffffffffff0000,18
44.803540250,USMsgTx,151,2,970000000000000062ffffffffffffff0000,18
45.061178871,USMsgTx,986,2,da0300000000000061ffffffffffffff0000,18
45.241515387,USMsgTx,130,2,820000000000000060ffffffffffffff0000,18
45.704990929,USMsgTx,328,2,48010000000000005fffffffffffffff0000,18
45.751135613,USMsgTx,830,2,3e030000000000005effffffffffffff0000,18
46.298142273,USMsgTx,437,2,b5010000000000005dffffffffffffff0000,18
46.467193743,USMsgTx,214,2,d6000000000000005cffffffffffffff0000,18
46.472685007,USMsgTx,349,2,5d010000000000005bffffffffffffff0000,18
46.630104421,USMsgTx,149,2,95000000000000005affffffffffffff0000,18
46.710682314,USMsgTx,52,2,340000000000000059ffffffffffffff0000,18
47.172539311,USMsgTx,47,2,2f0000000000000058ffffffffffffff0000,18
47.423377973,USMsgTx,126,2,7e0000000000000057ffffffffffffff0000,18
48.075722809,USMsgTx,518,2,060200000000000056ffffffffffffff0000,18
48.202447971,USMsgTx,493,2,ed0100000000000055ffffffffffffff0000,18
48.785038955,USMsgTx,716,2,cc0200000000000054ffffffffffffff0000,18
49.250434232,USMsgTx,799,2,1f0300000000000053ffffffffffffff0000,18
49.473016380,USMsgTx,189,2,bd0000000000000052ffffffffffffff0000,18
49.640562251,USMsgTx,761,2,f90200000000000051ffffffffffffff0000,18
49.745907203,USMsgTx,311,2,370100000000000050ffffffffffffff0000,18
49.749148066,USMsgTx,789,2,15030000000000004fffffffffffffff0000,18
50.350812699,USMsgTx,408,2,98010000000000004effffffffffffff0000,18
50.420242591,USMsgTx,475,2,db010000000000004dffffffffffffff0000,18
51.074944348,USMsgTx,48,2,30000000000000004cffffffffffffff0000,18
51.200051454,USMsgTx,719,2,cf020000000000004bffffffffffffff0000,18
51.356000891,USMsgTx,375,2,77010000000000004affffffffffffff0000,18
51.490228904,USMsgTx,205,2,cd0000000000000049ffffffffffffff0000,18
52.147817808,USMsgTx,898,2,820300000000000048ffffffffffffff0000,18
52.296394803,USMsgTx,92,2,5c0000000000000047ffffffffffffff0000,18
52.386461709,USMsgTx,14,2,0e0000000000000046ffffffffffffff0000,18
52.904948174,USMsgTx,801,2,210300000000000045ffffffffffffff0000,18
52.932489712,USMsgTx,268,2,0c0100000000000044ffffffffffffff0000,18
53.084331457,USMsgTx,835,2,430300000000000043ffffffffffffff0000,18
53.101465046,USMsgTx,918,2,960300000000000042ffffffffffffff0000,18
53.664092501,USMsgTx,362,2,6a0100000000000041ffffffffffffff0000,18
53.743460746,USMsgTx,503,2,f70100000000000040ffffffffffffff0000,18
53.795843312,USMsgTx,143,2,8f000000000000003fffffffffffffff0000,18
54.062535507,USMsgTx,583,2,47020000000000003effffffffffffff0000,18
54.108454229,USMsgTx,797,2,1d030000000000003dffffffffffffff0000,18
54.342304659,USMsgTx,348,2,5c010000000000003cffffffffffffff0000,18
54.448818398,USMsgTx,135,2,87000000000000003bffffffffffffff0000,18
54.456449422,USMsgTx,305,2,31010000000000003affffffffffffff0000,18
54.545195620,USMsgTx,756,2,f40200000000000039ffffffffffffff0000,18
54.769294683,USMsgTx,456,2,c80100000000000038ffffffffffffff0000,18
55.713348623,USMsgTx,81,2,510000000000000037ffffffffffffff0000,18
55.918869057,USMsgTx,452,2,c40100000000000036ffffffffffffff0000,18
56.751859561,USMsgTx,808,2,280300000000000035ffffffffffffff0000,18
57.108081243,USMsgTx,845,2,4d0300000000000034ffffffffffffff0000,18
57.556709640,USMsgTx,497,2,f10100000000000033ffffffffffffff0000,18
57.573252514,USMsgTx,341,2,550100000000000032ffffffffffffff0000,18
57.756767099,USMsgTx,817,2,310300000000000031ffffffffffffff0000,18
58.491601461,USMsgTx,837,2,450300000000000030ffffffffffffff0000,18
58.605845340,USMsgTx,347,2,5b010000000000002fffffffffffffff0000,18
59.013268299,USMsgTx,910,2,8e030000000000002effffffffffffff0000,18
59.195795774,USMsgTx,846,2,4e030000000000002dffffffffffffff0000,18
59.237058768,USMsgTx,449,2,c1010000000000002cffffffffffffff0000,18
59.322807946,USMsgTx,418,2,a2010000000000002bffffffffffffff0000,18
59.547188781,USMsgTx,874,2,6a030000000000002affffffffffffff0000,18
59.954349387,USMsgTx,238,2,ee0000000000000029ffffffffffffff0000,18
60.114795855,USMsgTx,37,2,250000000000000028ffffffffffffff0000,18
60.493329116,USMsgTx,780,2,0c0300000000000027ffffffffffffff0000,18
60.593757034,USMsgTx,942,2,ae0300000000000026ffffffffffffff0000,18
60.691308631,USMsgTx,592,2,500200000000000025ffffffffffffff0000,18
60.715477640,USMsgTx,83,2,530000000000000024ffffffffffffff0000,18
60.917907457,USMsgTx,555,2,2b0200000000000023ffffffffffffff0000,18
60.984380283,USMsgTx,275,2,130100000000000022ffffffffffffff0000,18
61.167803644,USMsgTx,825,2,390300000000000021ffffffffffffff0000,18
61.304021801,USMsgTx,872,2,680300000000000020ffffffffffffff0000,18
62.483039218,USMsgTx,222,2,de000000000000001fffffffffffffff0000,18
62.568678873,USMsgTx,495,2,ef010000000000001effffffffffffff0000,18
62.853901990,USMsgTx,229,2,e5000000000000001dffffffffffffff0000,18
63.174570291,USMsgTx,753,2,f1020000000000001cffffffffffffff0000,18
63.670432670,USMsgTx,94,2,5e000000000000001bffffffffffffff0000,18
63.776282771,USMsgTx,326,2,46010000000000001affffffffffffff0000,18
64.265847687,USMsgTx,209,2,d10000000000000019ffffffffffffff0000,18
65.030915994,USMsgTx,359,2,670100000000000018ffffffffffffff0000,18
65.173014336,USMsgTx,661,2,950200000000000017ffffffffffffff0000,18
65.278494935,USMsgTx,576,2,400200000000000016ffffffffffffff0000,18
65.478020422,USMsgTx,794,2,1a0300000000000015ffffffffffffff0000,18
65.663589480,USMsgTx,49,2,310000000000000014ffffffffffffff0000,18
65.909997678,USMsgTx,643,2,830200000000000013ffffffffffffff0000,18
65.941250863,USMsgTx,650,2,8a0200000000000012ffffffffffffff0000,18
66.184783369,USMsgTx,357,2,650100000000000011ffffffffffffff0000,18
67.117888867,USMsgTx,11,2,0b0000000000000010ffffffffffffff0000,18
67.327693641,USMsgTx,699,2,bb020000000000000fffffffffffffff0000,18
67.441431043,USMsgTx,525,2,0d020000000000000effffffffffffff0000,18
67.671723425,USMsgTx,307,2,33010000000000000dffffffffffffff0000,18
67.761630656,USMsgTx,683,2,ab020000000000000cffffffffffffff0000,18
68.229300992,USMsgTx,552,2,28020000000000000bffffffffffffff0000,18
68.435810630,USMsgTx,15,2,0f000000000000000affffffffffffff0000,18
69.629129600,USMsgTx,580,2,440200000000000009ffffffffffffff0000,18
70.195076288,USMsgTx,179,2,b30000000000000008ffffffffffffff0000,18
71.424192133,USMsgTx,156,2,9c0000000000000007ffffffffffffff0000,18
71.597320072,USMsgTx,502,2,f60100000000000006ffffffffffffff0000,18
71.796288023,USMsgTx,782,2,0e0300000000000005ffffffffffffff0000,18
71.964083325,USMsgTx,651,2,8b0200000000000004ffffffffffffff0000,18
72.131223162,USMsgTx,517,2,050200000000000003ffffffffffffff0000,18
72.650082691,USMsgTx,589,2,4d0200000000000002ffffffffffffff0000,18
72.880263733,USMsgTx,807,2,270300000000000001ffffffffffffff0000,18
73.039850218,USMsgTx,70,2,460000000000000000ffffffffffffff0000,18
73.122582051,USMsgTx,664,2,9802000000000000fffeffffffffffff0000,18
73.291873313,USMsgTx,303,2,2f01000000000000fefeffffffffffff0000,18
73.548122425,USMsgTx,12,2,0c00000000000000fdfeffffffffffff0000,18
73.831384944,USMsgTx,581,2,4502000000000000fcfeffffffffffff0000,18
74.726475785,USMsgTx,923,2,9b03000000000000fbfeffffffffffff0000,18
75.018429081,USMsgTx,196,2,c400000000000000fafeffffffffffff0000,18
75.071673168,USMsgTx,101,2,6500000000000000f9feffffffffffff0000,18
75.092634004,USMsgTx,254,2,fe00000000000000f8feffffffffffff0000,18
75.225673952,USMsgTx,810,2,2a03000000000000f7feffffffffffff0000,18
76.396479967,USMsgTx,710,2,c602000000000000f6feffffffffffff0000,18
76.840941720,USMsgTx,337,2,5101000000000000f5feffffffffffff0000,18
77.172038786,USMsgTx,590,2,4e02000000000000f4feffffffffffff0000,18
77.271572494,USMsgTx,13,2,0d00000000000000f3feffffffffffff0000,18
77.868273853,USMsgTx,766,2,fe02000000000000f2feffffffffffff0000,18
78.673690618,USMsgTx,17,2,1100000000000000f1feffffffffffff0000,18
78.688618020,USMsgTx,804,2,2403000000000000f0feffffffffffff0000,18
79.257427618,USMsgTx,335,2,4f01000000000000effeffffffffffff0000,18
79.295304672,USMsgTx,153,2,9900000000000000eefeffffffffffff0000,18
79.408804447,USMsgTx,600,2,5802000000000000edfeffffffffffff0000,18
79.836948869,USMsgTx,730,2,da02000000000000ecfeffffffffffff0000,18
80.292508402,USMsgTx,407,2,9701000000000000ebfeffffffffffff0000,18
80.320500397,USMsgTx,694,2,b602000000000000eafeffffffffffff0000,18
80.542137136,USMsgTx,705,2,c102000000000000e9feffffffffffff0000,18
80.781140621,USMsgTx,882,2,7203000000000000e8feffffffffffff0000,18
80.793747563,USMsgTx,582,2,4602000000000000e7feffffffffffff0000,18
81.050192601,USMsgTx,718,2,ce02000000000000e6feffffffffffff0000,18
82.119135088,USMsgTx,442,2,ba01000000000000e5feffffffffffff0000,18
82.141804365,USMsgTx,234,2,ea00000000000000e4feffffffffffff0000,18
82.254982415,USMsgTx,339,2,5301000000000000e3feffffffffffff0000,18
82.264510544,USMsgTx,812,2,2c03000000000000e2feffffffffffff0000,18
82.433701713,USMsgTx,463,2,cf01000000000000e1feffffffffffff0000,18
83.358580581,USMsgTx,820,2,3403000000000000e0feffffffffffff0000,18
83.568881913,USMsgTx,895,2,7f03000000000000dffeffffffffffff0000,18
84.312276224,USMsgTx,758,2,f602000000000000defeffffffffffff0000,18
84.352923288,USMsgTx,26,2,1a00000000000000ddfeffffffffffff0000,18
84.369255567,USMsgTx,39,2,2700000000000000dcfeffffffffffff0000,18
84.762887850,USMsgTx,924,2,9c03000000000000dbfeffffffffffff0000,18
84.817858748,USMsgTx,628,2,7402000000000000dafeffffffffffff0000,18
84.819010003,USMsgTx,671,2,9f02000000000000d9feffffffffffff0000,18
85.763048156,USMsgTx,109,2,6d00000000000000d8feffffffffffff0000,18
85.770121505,USMsgTx,574,2,3e02000000000000d7feffffffffffff0000,18
85.840224114,USMsgTx,193,2,c100000000000000d6feffffffffffff0000,18
85.995080342,USMsgTx,494,2,ee01000000000000d5feffffffffffff0000,18
86.158489394,USMsgTx,419,2,a301000000000000d4feffffffffffff0000,18
86.292179429,USMsgTx,803,2,2303000000000000d3feffffffffffff0000,18
86.385324380,USMsgTx,16,2,1000000000000000d2feffffffffffff0000,18
86.833279570,USMsgTx,159,2,9f00000000000000d1feffffffffffff0000,18
87.229178949,USMsgTx,398,2,8e01000000000000d0feffffffffffff0000,18
87.996978779,USMsgTx,396,2,8c01000000000000cffeffffffffffff0000,18
88.132815140,USMsgTx,952,2,b803000000000000cefeffffffffffff0000,18
88.244324283,USMsgTx,748,2,ec02000000000000cdfeffffffffffff0000,18
88.246313378,USMsgTx,969,2,c903000000000000ccfeffffffffffff0000,18
88.597733277,USMsgTx,42,2,2a00000000000000cbfeffffffffffff0000,18
88.644452332,USMsgTx,255,2,ff00000000000000cafeffffffffffff0000,18
89.307792199,USMsgTx,913,2,9103000000000000c9feffffffffffff0000,18
89.346447513,USMsgTx,388,2,8401000000000000c8feffffffffffff0000,18
89.472285101,USMsgTx,850,2,5203000000000000c7feffffffffffff0000,18
89.682450786,USMsgTx,300,2,2c01000000000000c6feffffffffffff0000,18
90.158126888,USMsgTx,479,2,df01000000000000c5feffffffffffff0000,18
90.214596261,USMsgTx,951,2,b703000000000000c4feffffffffffff0000,18
90.918725685,USMsgTx,98,2,6200000000000000c3feffffffffffff0000,18
90.931632559,USMsgTx,843,2,4b03000000000000c2feffffffffffff0000,18
91.018514412,USMsgTx,795,2,1b03000000000000c1feffffffffffff0000,18
91.354328324,USMsgTx,953,2,b903000000000000c0feffffffffffff0000,18
92.064793838,USMsgTx,578,2,4202000000000000bffeffffffffffff0000,18
92.171738266,USMsgTx,372,2,7401000000000000befeffffffffffff0000,18
92.915160936,USMsgTx,698,2,ba02000000000000bdfeffffffffffff0000,18
93.198008133,USMsgTx,948,2,b403000000000000bcfeffffffffffff0000,18
93.597089980,USMsgTx,46,2,2e00000000000000bbfeffffffffffff0000,18
93.965689219,USMsgTx,626,2,7202000000000000bafeffffffffffff0000,18
94.047820070,USMsgTx,888,2,7803000000000000b9feffffffffffff0000,18
94.658465843,USMsgTx,289,2,2101000000000000b8feffffffffffff0000,18
94.750583383,USMsgTx,420,2,a401000000000000b7feffffffffffff0000,18
94.757046389,USMsgTx,919,2,9703000000000000b6feffffffffffff0000,18
94.971233851,USMsgTx,999,2,e703000000000000b5feffffffffffff0000,18
95.250275454,USMsgTx,433,2,b101000000000000b4feffffffffffff0000,18
95.325278753,USMsgTx,929,2,a103000000000000b3feffffffffffff0000,18
95.582930157,USMsgTx,891,2,7b03000000000000b2feffffffffffff0000,18
95.676555950,USMsgTx,901,2,8503000000000000b1feffffffffffff0000,18
95.765209039,USMsgTx,78,2,4e00000000000000b0feffffffffffff0000,18
